id,id2,unusual_flag,worst_flag,date,decade,year,month,first_flight,type,make,model,nature,departure_airport,departure_airport_formatted,departure_airport_lat,departure_airport_lng,departure,destination_airport,destination_airport_formatted,destination_airport_lat,destination_airport_lng,destination_country,accident_country,location_full,phase_old,phase,phase_code,passengers_text,crew_text,total_text,passengers_occupants,crew_occupants,total_occupants,passengers_fatalities,crew_fatalities,total_fatalities,total_survivors,ground_casualties,total_occupants_old,passengers_occupants_old,airplane_damage,date_text,registration,operator,narrative
13404,13404,0,19,9/26/1997,1990,1997,6,1982-10-06 (14 years 12 months),Airbus A300B4-220,Airbus,A300B4-203F,Domestic Scheduled Passenger,"Jakarta-Soekarno-Hatta International Airport (CGK/WIII), Indonesia","Soekarno-Hatta International Airport (CGK), Kota Tangerang, Banten 19120, Indonesia",-6.1275118,106.6536859,Indonesia,"Medan-Polonia Airport (MES/WIMM), Indonesia","Polonia International Airport, Jl. Imam Bonjol, Suka Damai, Medan Polonia, Kota Medan, Sumatera Utara 20157, Indonesia",3.5633018,98.6764964,Indonesia,Indonesia,32 km (20 mls) S of Medan-Polonia Airport (MES) (Indonesia),Approach (APR),Approach ,APR,Fatalities: 222 / Occupants: 222,Fatalities: 12 / Occupants: 12,Fatalities: 234 / Occupants: 234,222,12,234,222,12,234,0,0,,222,Destroyed,Friday 26 September 1997,PK-GAI,Garuda Indonesia Airways,"Flight GA152 (Jakarta-Medan) was cleared for an ILS approach to Medan runway 05 and was flying on a 316deg heading on Airway 585/W12. Having descended to 3000 feet the crew were instructed to turn left heading 240deg for vectoring to intercept the runway 05 ILS. At 13:28 the flight was instructed to continue on a 215deg heading and descend to 2000 feet. At 13:30 ATC directed the flight to turn right heading 046 and report when establishing the localizer. Confusion on the part of the air traffic controller followed over whether GA152 was turning left or right. Just 10 seconds after confirming the right turn, the Airbus crashed in a wooded area, broke up and burst into flames. The wreckage covered a 150x75m area near the village of Pancur Batu, which is located at 900-1000m amsl. The region was affected by smog from forest fires; visibility was reported to be 600-800m."
13075,13074,0,18,1/8/1996,1990,1996,6,1988,Antonov 32B,Antonov,32B,Cargo,"Kinshasa-N'Dolo Airport (NLO/FZAB), Congo (Democratic Republic)","Aeroport de Ndolo (NLO), Avenue Del'Aerodrome, Kinshasa, Democratic Republic of the Congo",-4.327222,15.325833,Congo (Democratic Republic),"Kahemba Airport (FZCF), Congo (Democratic Republic)",null,null,null,Democratic Repuglic of Congo,Democratic Republic Congo,Kinshasa-N'Dolo Airport (NLO) (Congo (Democratic Republic)),Initial climb (ICL),Initial climb ,ICL,Fatalities: 0 / Occupants: 0,Fatalities: 0 / Occupants: 6,Fatalities: 0 / Occupants: 6,0,6,6,0,0,0,6,237,,0,Damaged beyond repair,Monday 8 January 1996,RA-26222,0,"The An-32 freighter plane couldn't gain height after take-off from Kinshasa-N'Dolo Airport. The crew elected to abort the take-off, but the aircraft overran the runway by 600m and crashed into a market square. Unconfirmed reports say the aircraft was overloaded by 595 pounds.The aircraft was owned by Moscow Airways and was also flown by a Russian crew. African Air wasn't authorized to operate this flight, and has therefore borrowed authorization papers from Scibe Airlift."
16268,16270,0,17,3/8/2014,2010,2014,7,2002-05-14 (11 years 10 months),Boeing 777-2H6ER,Boeing,777-2H6ER,International Scheduled Passenger,"Kuala Lumpur International Airport (KUL/WMKK), Malaysia","Kuala Lumpur Int'l Airport (KUL), 64000 Sepang, Selangor, Malaysia",2.7350439,101.7010435,Malaysia,"Beijing-Capital Airport (PEK/ZBAA), China","Beijing Capital International Airport (PEK), Shunyi, Beijing Shi, China",40.0798573,116.6031121,China,Indian Ocean,within Indian Ocean (Indian Ocean),En route (ENR),En route ,ENR,Fatalities: 227 / Occupants: 227,Fatalities: 12 / Occupants: 12,Fatalities: 239 / Occupants: 239,227,12,239,227,12,239,0,0,,227,Missing,Saturday 8 March 2014,9M-MRO,Malaysia Airlines,"Malaysia Airlines Flight MH-370 from Kuala Lumpur, Malaysia to Beijing, China was reported missing. There were 227 passengers and 12 crew members on board.The Boeing 777-2H6ER took off from Kuala Lumpur International Airport's runway 32R at 00:41 and climbed to a cruising altitude of FL350.The flight flew a 25?? course towards the IGARI waypoint. At 01:07 Malaysian time the last ACARS message was received. Last radio contact was at 01:19 when the copilot radioed 'All right, good night."" At that moment the flight was approaching the IGARI waypoint. When making the planned course change over IGARI at 01:21, the transponder was switched off. Malaysian officials reported that the civil radar lost contact at 01:30 at a position 2 km south of IGARI.From this point onwards, the Royal Malaysian Air Force primary radar showed that MH370 turned back. It then flew in a westerly direction back over peninsular Malaysia before turning northwest. Unconfirmed media reports suggest that the airplane climbed to 45,000 feet, above the approved altitude limit for a Boeing 777-200, soon after it disappeared from civilian radar. The plane then descended unevenly to 23,000 feet. The plane was reportedly last recorded flying at 29,500 feet when radar contact was lost.Authorities believe that up until the point at which it left military primary radar coverage, at 02:15, these movements are consistent with deliberate action by someone on the aircraft. Last satellite data was recorded at 08:11 Malaysian time.A search for the airplane was being conducted in an area near a possible corridor in the Indian Ocean with a focus on objects spotted in the Indian Ocean, about 2550 km SW off Perth, Australia. New data analysis later revealed that the airplane might been flying faster, suggesting the airplane ran out of fuel in an area about 1,100 km northeast of the previous search zone."
9425,9428,0,16,3/27/1977,1970,1977,5,1971-09-14 (5 years 7 months),Boeing 747-206B,Boeing,747-206B,Int'l Non Scheduled Passenger,"Tenerife-Norte Los Rodeos Airport (TFN/GCXO), Spain","Tenerife Norte Airport, 38297 San Cristóbal de La Laguna, Santa Cruz de Tenerife, Spain",28.484511,-16.3434204,Spain,"Las Palmas-Airport de Gran Canaria (LPA/GCLP), Spain","Gran Canaria Airport (LPA), Autopista GC-1, s/n, 35230, Las Palmas, Spain",27.9331848,-15.3877066,Spain,Spain,Tenerife-Norte Los Rodeos Airport (TFN) (Spain),Takeoff (TOF),Takeoff ,TOF,Fatalities: 234 / Occupants: 234,Fatalities: 14 / Occupants: 14,Fatalities: 248 / Occupants: 248,234,14,248,234,14,248,0,0,,234,Destroyed,Sunday 27 March 1977,PH-BUF,KLM Royal Dutch Airlines,"At 12:30 a bomb explodes in the Las Palmas passenger terminal. Because of warnings of a possible second bomb, the airport was closed. A large number of flights were diverted to Tenerife, a.o. KLM Flight 4805 from Amsterdam and PanAm Flight 1736 (coming from Los Angeles and New York).Las Palmas Airport opened to traffic again at 15:00.Because the PanAm passengers remained on aboard it was possible to leave Tenerife at once. The taxiways were congested by other aircraft however. This meant the PanAm crew had to backtrack on runway 12 for take-off on runway 30. The entrance to runway 12 however, was blocked by the KLM Boeing. The PanAm flight had to wait for almost 2 hours before all KLM passengers (except 1) had reboarded and refueling had taken place. The KLM flight was then cleared to backtrack runway 12 and make a 180deg. turn at the end. Three minutes later (at 17:02) Pan Am 1736 was cleared to follow the KLM aircraft and backtrack runway 12. The PanAm crew were told to leave the runway at the third taxiway and report leaving the runway. At 17:05:44KLM 4805 reported ready for take-off and was given instructions for a Papa beacon departure. The KLM crew repeated the instructions and added ""We are now at take-off"". The brakes were released and KLM 4805 started the take-off roll.Tenerife tower, knowing that Pan Am 1736 was still taxiing down the runway replied ""OK ...... Stand by for take-off, I will call you."" This message coincided with the PanAm crew's transmission ""No ... uh we're still taxiing down the runway, the Clipper 1736"". These communications caused a shrill noise in the KLM cockpit, lasting approx. 3.74 seconds.Tenerife tower replied: ""Papa Alpha 1736 report runway clear."", whereupon the PanAm crew replied: ""OK, will report when we're clear"". This caused some concerns with the KLM flight engineer asking the captain: ""Is he not clear then?"" After repeating his question the captain answers emphatically: ""Oh, yes"".A number of second before impact the KLM crew saw the PanAm Boeing still taxiing down the runway. The crew tried to climb away and became airborne after a 65 feet tail drag in an excessive rotation.The PanAm crew immediately turned the aircraft to the left and applied full power. The KLM aircraft was airborne, but the fuselage skidded over the PanAm's aft fuselage, destroying it and shearing off the tail. The KLM aircraft flew on and crashed out of control 150m further on, sliding another 300m bursting into flames."
11130,11129,0,15,12/12/1985,1980,1985,6,1969,McDonnell Douglas DC-8-63CF,McDonnell Douglas,DC-8-62,Int'l Non Scheduled Passenger,"Gander Airport, NF (YQX/CYQX), Canada","Gander International Airport, 1000 James Blvd, Gander, NL A0G, Canada",48.946558,-54.5756957,Canada,"Hopkinsville-Fort Campbell AAF, KY (HOP/KHOP), United States of America","Campbell Army Air Field, Oak Grove, KY 42262, USA",36.6743803,-87.48919889999999,United States of America,Canada,"1 km (0.6 mls) SW of Gander Airport, NF (YQX) (Canada)",Initial climb (ICL),Initial climb ,ICL,Fatalities: 248 / Occupants: 248,Fatalities: 8 / Occupants: 8,Fatalities: 256 / Occupants: 256,248,8,256,248,8,256,0,0,,248,Destroyed,Thursday 12 December 1985,N950JW,Arrow Air,"On 11 December 1985 at 20:35 GMT, Arrow Air Flight MF1285R, a Douglas DC-8-63, departed Cairo, Egypt on an international charter flight to Fort Campbell, USA via K??ln, Germany, and Gander. The flight had been chartered by the Multinational Force and Observers (MFO) to transport troops, their personal effects, and some military equipment to and from peacekeeping duties in the Sinai Desert. All 248 passengers were members of 101st Airborne Division (United States Army), based in Fort Campbell. The flight arrived at K??ln at 01:21 were a complete crew change took place. The DC-8 departed for Gander at 02:50 GMT, where it arrived at 05:34 local time. Passengers were deplaned, the aircraft was refuelled, trash and waste water were removed, and catering supplies were boarded. The flight engineer conducted an external inspection of portions of the aircraft and the passengers then reboarded. Following engine start-up, the aircraft was taxied via taxiway ""D"" and runway 13 to runway 22 for departure. Take-off on runway 22 was begun from the intersection of runway 13 at 06:45. The aircraft proceeded down the runway and rotated in the vicinity of taxiway ""A"", 51 seconds after brake release at an airspeed of about 167 KIAS. The aircraft gained little altitude after rotation, the speed reached 172 KIAS and began to decrease again, causing the DC-8 to descend. The airplane crossed the Trans-Canada Highway at a very low altitude. The pitch angle increased, but the aircraft continued to descend until it struck downsloping terrain approximately 3,000 feet beyond the departure end of the runway. The DC-8 broke up and burst into flames."
10001,10001,0,14,11/28/1979,1970,1979,5,1974,McDonnell Douglas DC-10-30,MBB,HFB-320 Hansa Jet,Domestic Non Scheduled Passenger,"Auckland International Airport (AKL/NZAA), New Zealand","Auckland Airport (AKL) Ray Emery Dr, Auckland Airport, Auckland 2022, New Zealand",-37.0082476,174.7850358,New Zealand,"Christchurch International Airport (CHC/NZCH), New Zealand","Christchurch International Airport (CHC) 30 Durey Rd, Christchurch Airport, Christchurch 8053, New Zealand",-43.4863981,172.5368705,New Zealand,Antarctica,Mount Erebus (Antarctica),En route (ENR),En route ,ENR,Fatalities: 237 / Occupants: 237,Fatalities: 20 / Occupants: 20,Fatalities: 257 / Occupants: 257,237,20,257,237,20,257,0,0,,237,Destroyed,Wednesday 28 November 1979,ZK-NZP,Air New Zealand,"At 19:17 (27 November) Flight TE901 took off for a scenic flight from Auckland, proceeding over South Island, Auckland Islands, Baleny Islands and Cape Hallett to McMurdo (Antarctica) The flight would then return via Cape Hallett and Campbell Island to Christchurch. Approaching Ross Island it appeared that the area which was approved by the operator for VMC descents below 16000 feet was obscured by cloud. The crew decided to descend in a clear area to the (true) North of Ross Island in two descending orbits. The aircraft's descent was continued to 1500 feet on the flight planned track back toward Ross Island for its next turning point, Williams Field, McMurdo. The aircraft however, was actually flying 1,5 miles East of its flight-planned track. Shortly after reaching 1500 feet the GPWS sounded. Go around power was applied but the aircraft struck the slope of Mt Erebus at 1465 feet. The aircraft broke up and caught fire."
12181,12196,0,13,7/11/1991,1990,1991,6,1968,McDonnell Douglas DC-8-61,McDonnell Douglas,DC-8,Int'l Non Scheduled Passenger,"Jeddah-King Abdulaziz International Airport (JED/OEJN), Saudi Arabia","King Abdulaziz International Airport, Jeddah 23631, Saudi Arabia",21.6658971,39.1717627,Saudi Arabia,"Sokoto Airport (SKO/DNSO), Nigeria","Sadiq Abubakar III International Airport (SKO), Nigeria",12.9177112,5.2084001,Nigeria,Saudi Arabia,"2,8 km (1.8 mls) Jeddah-King Abdulaziz International Airport (JED) (Saudi Arabia)",Approach (APR),Approach ,APR,Fatalities: 247 / Occupants: 247,Fatalities: 14 / Occupants: 14,Fatalities: 261 / Occupants: 261,247,14,261,247,14,261,0,0,,247,Destroyed,Thursday 11 July 1991,C-GMXQ,0,"A McDonnell Douglas DC-8-61 passenger plane, registered C-GMXQ was destroyed in an accident near Jeddah-King Abdulaziz International Airport (JED), Saudi Arabia. All 261 on board were killed.The DC-8 jetliner was owned by Canadian airline Nationair which operated the plane on behalf of Nigeria Airways to fly hajj pilgrims between Nigeria and Saudi Arabia. Air Nigeria flight 2120 took off from Jeddah's runway 34L at 08:28, bound for Sokoto (SKO), Nigeria.About 15 seconds after brake release an oscillating sound was heard in the cockpit. Within two seconds, the flight engineer said: ""What's that?"" The first officer replied: ""We gotta flat tire, you figure?"" Two seconds later, an oscillating sound was again heard. The captain asked the first officer: ""You're not leaning on the brakes, eh?"" The first officer responded: ""No, I 'm not, I got my feet on the bottom of the rudder."" By this time, the aircraft had accelerated to about 80 knots. Marks on the runway showed that the No.1 wheel started to break up at about this time. In addition, the left and right flanges of No.2 wheel began to trace on the runway; rubber deposit from No.2 tire continued which appeared to be from a deflated tire between the flanges.At 28 seconds after brake release, a speed of 90 knots was called by the captain and acknowledged by the first officer. The captain called V1 about 45 seconds after brake release. Two seconds later, the first officer noted ""sort of a shimmy like if you're riding on one of those ah thingamajigs."" The captain called ""rotate"" 51 seconds after brake release and the airplane lifted off the runway.Witnesses noticed flames in the area of the left main landing gear. The flames disappeared when the undercarriage was retracted.During the next three minutes several indications of system anomalies occurred, which included a pressurization system failure, a gear unsafe light and a loss of hydraulics.The captain requested a level-off at 2000 feet because of the pressurization problem. In his radio call the captain used the callsign ""Nationair 2120"" instead of ""Nigerian 2120"" and the controller mistook the transmission to be from a Saudi flight returning to Jeddah and cleared The Jeddah bound aircraft to 3000 feet. The captain ofthe accident aircraft, however, acknowledged the ATC transmission without a call sign, saying ""understand you want us up to 3000 feet.""This misunderstanding continued for the next three minutes with ATC assuming that all calls were from the Saudi flight, not from the accident aircraft.About four minutes after brake release the captain called ATC and reported that the aircraft was leveling at 3000 feet. The first officer then interrupted with "" ... declaring an emergency. We 're declaring an emergency at this time. We believe we have ah, blown tires.""As the aircraft continued on the downwind heading, a flight attendant came into the cockpit and reported ""smoke in the back ... real bad."" A few moments later, the first officer said ""I've got no ailerons.""The captain responded: ""OK, hang on, I've got it."" It was the last record on the CVR, which failed (along with the flight data recorder [FDR]) at 08:33:33.The ATC controller gave a heading to intercept the final approach and thereafter continued to give heading information.Meanwhile, during the downwind and base legs, the fire had consumed the cabin floor above the wheel wells , permitting cabin furnishing to sag into the wheel wells. When the gear was probably extended at 11 miles on the final approach, the first body fell out because fire had burned through the seat harness. Subsequently, with the gear down and a forceful air supply through the open gear doors, rapid destruction of more floor structure permitted the loss of more bodies and seat assemblies. Despite the considerable destruction to the airframe, the aircraft appeared to be controllable.Eight minutes after brake release and 10 miles from the runway, the captain declared an emergency for the third time, saying, ""Nigeria 2120 declaring an emergency, we are on fire, we are on fire, we are returning to base immediately.""The aircraft came in nose down and crashed 9,433 feet (2,875 meters) short of the runway at 08:38."
12738,12731,0,12,4/26/1994,1990,1994,6,1990-10-30 (3 years 6 months),Airbus A300B4-622R,Airbus,A300B4-622R,International Scheduled Passenger,"Taipei-Chiang Kai Shek International Airport (TPE/RCTP), Taiwan","Taiwan Taoyuan International Airport (TPE), No. 9, Hangzhan S Rd, Dayuan District, Taoyuan City, Taiwan 33758",25.0796514,121.234217,Taiwan,"Nagoya-Komaki International Airport (NKM/RJNA), Japan","Nagoya Airport, 大字豊場 Toyoyama, Nishikasugai District, Aichi Prefecture, Japan",35.2538968,136.9197429,Japan,Japan,Nagoya-Komaki (NGO) (Japan),Approach (APR),Approach ,APR,Fatalities: 249 / Occupants: 256,Fatalities: 15 / Occupants: 15,Fatalities: 264 / Occupants: 271,256,15,271,249,15,264,7,0,,256,Destroyed,Tuesday 26 April 1994,B-1816,China Airlines,"The Airbus took off from Taipei for a flight to Nagoya where it arrived over the Outer Marker at 20:12:26. The 1st officer started the runway 34 ILS-approach with auto throttles engaged. At an altitude of 1070 feet (at 145 knots and 5 degrees pitch) he inadvertently selected TOGA (Take Off Go Around) mode.Unknowingly of the TOGA selection, the crewmembers tried to override the flight director's throttle and pitch control movements. In order to remain on the glide slope, the 1st officer disengaged the auto throttle and reduced thrust manually. At 1030 feet the crew hoped that the autopilots would get them on the glide slope, and engaged them. The autopilot immediately entered the go-around mode (because TOGA had been selected 12 seconds earlier) with an 18 degrees pitch up. To get back on the glide slope, the crew applied down elevator. This caused the flight director guidance system to select pitch-up stabilizer. Forty-two seconds after TOGA selection, the autopilots were disengaged again, but the aircraft kept climbing. Eight seconds afterwards, the alpha floor was activated due to an excessive angle-of-attack. Alpha floor triggered maximum thrust, which increased the nose-up attitude to 52.6 degrees. The captain disengaged alpha-floor by retarding engine thrust. The speed had dropped to 78 knots by then, causing the Airbus to enter a stall at 1800 feet.The aircraft hit the ground tail-first 300 feet right of the runway and burst into flames. The weather was fine: wind 290 degrees/6 knots (varying between 230deg and 320deg) >10 km visibility; scattered clouds at 3000 feet."
14202,14202,0,11,11/12/2001,2000,2001,6,1987-12-09 (13 years 11 months),Airbus A300B4-605R,Airbus,A300B4-605R,International Scheduled Passenger,"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America","John F. Kennedy International Airport (JFK), Queens, NY 11430, USA",40.6413111,-73.77813909999999,United States of America,"Santo Domingo-Las Am??ricas Jos?? Francisco Pe??a G??mez Int'l Airport (SDQ/MDSD), Dominican Republic","Airport Las Americas, Ruta 66 Salida Del Aeropuerto Las Americas, Santo Domingo, Dominican Republic",18.4319537,-69.6720974,Papua New Guinea,United States of America,"Belle Harbor, NY (United States of America)",En route (ENR),En route ,ENR,Fatalities: 251 / Occupants: 251,Fatalities: 9 / Occupants: 9,Fatalities: 260 / Occupants: 260,251,9,260,251,9,260,0,5,,251,Destroyed,Monday 12 November 2001,N14053,American Airlines,"American Airlines Flight 587 was scheduled to leave New York-JFK at 08:00 for a flight to Santo Domingo, Dominican Republic. The boarding process at gate 22 took a little longer than planned due to additional security procedures that delayed boarding. The gate was closed at 08:38 and pushback from the gate was accomplished at 09:00. The crew taxied to runway 31L behind Japan Air Lines Flight 047, a Boeing 747-400 bound for Tokyo-Narita. JL047 was cleared for takeoff at 09:11:08 but started it's takeoff roll one minute later. While JL047 was still preparing for takeoff, the tower controller called AA587, cautioned the flight crew about wake turbulence and instructed them to taxi into position and hold on runway 31L: ""American five eighty seven heavy Kennedy tower, caution wake turbulence runway three one left, taxi into position and hold"". A little later the JAL Boeing 747 rotated and initiated a climbing left turn over Jamaica Bay (the ""bridge departure""). Then, at 09:13:27 Flight 587 was cleared for takeoff: ""American five eight seven heavy, wind three zero zero at niner, runway three one left, cleared for takeoff"". Takeoff roll was initiated about 09:14, circa 1 minutes and 45 seconds following the 747. After leaving the ground the landing gear was retracted at 09:14:34. The tower controller then cleared the crew for the bridge departure: ""American five eight seven heavy, turn left. fly the Bridge Climb. Contact New York departure. Good morning."" Flight 587 contacted the ARTCC controller about 09:15, and stated they were climbing out of 1,300 feet for 5,000 feet. The controller responded by clearing the flight to climb to 13,000 feet, turn left, and proceed direct to WAVEY. At that moment, while in a climbing left turn, the crew heard a brief squeak and a rattling sound, possibly caused by wake turbulence. Some fifteen seconds later the Airbus began to yaw to the right. Full right and left rudder were applied and the first officer called for ""max power"" at 09:15:54. Again full right and left rudder were applied and sounds of a snap, a thump and a loud bang were heard when the rudder travelled full right again. The entire vertical tail fin had separated and the Airbus entered an uncontrolled descent from an altitude of about 2500 feet. During this descent both engines separated from the wings coming down within 100 feet of each other near the Newport Avenue / Beach 129th Street crossroads. The aircraft crashed into Beach 131 Street, a Queens residential area."
10740,10739,0,10,9/1/1983,1980,1983,6,1972-03-17 (11 years 6 months),Boeing 747-230B,Boeing,747-230B,International Scheduled Passenger,"Anchorage International Airport, AK (ANC/PANC), United States of America","Ted Stevens Anchorage International Airport (ANC), 5000 W International Airport Rd, Anchorage, AK 99502, USA",61.17588629999999,-149.9900792,United States of America,"Seoul-Gimpo (Kimpo) International Airport (SEL/RKSS), South Korea","Gimpo International Airport (GMP), 112 Haneul-gil, Gangseo-gu, Seoul, South Korea",37.5586545,126.7944739,South Korea,Pacific Ocean,37 km (23.1 mls) W off Sakhalinsk [Okhotsk Sea] (Pacific Ocean),En route (ENR),En route ,ENR,Fatalities: 246 / Occupants: 246,Fatalities: 23 / Occupants: 23,Fatalities: 269 / Occupants: 269,246,23,269,246,23,269,0,0,,246,Destroyed,Thursday 1 September 1983,HL7442,Korean Air Lines - KAL,"Korean Airlines flight KE007, a Boeing 747-230B, arrived at Anchorage, AK (ANC) at 03:30 local time after a flight from New York-JFK< NY (JFK). At 05:00 the aircraft took off again from runway 32, bound for Seoul (SEL). The flight was cleared directly to the Bethel VOR beacon and then on to the Romeo 20 route. However, the aircraft started diverging from it's intended course and passed 12 miles North of the Bethel beacon. While approaching the Kamchatka peninsula, six Soviet Air Force MiG-23 fighters were scrambled. Because a US Boeing RC-135 intelligence plane was flying in the area east off Kamchatka, the Soviet defence forces probably thought the B747 radar echo to be the RC-135. KAL 007 left Russian airspace over the Okhostk Sea and the fighters returned to their base. Passing abeam the Nippi waypoint (4 hours after take-off), the aircraft was 185 miles off course and headed for Sakhalin. Two Soviet Sukhoi Su-15 fighters were scrambled from the Dolinsk-Sokol airbase at 17:42 UTC and 17:54 respectively. At 18:16 UTC flight 007 re-entered Soviet airspace. At 18:22 the Soviet command ordered destruction of the target (for the 2nd time). Two air-to-air missiles were launched by one of the fighters and struck the Boeing at 18:26 (August 31, 03:26 local time September 1). Cabin pressure was lost and the aircraft suffered control problems, causing the Boeing to spiral down and crash into the sea."
11685,11685,0,9,12/21/1988,1980,1988,6,1970-01-25 (18 years 11 months),Boeing 747-121A,Boeing,747-121,International Scheduled Passenger,"London-Heathrow Airport (LHR/EGLL), United Kingdom","Heathrow Airport (LHR), Longford TW6, UK",51.4700223,-0.4542955,United Kingdom,"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America","John F. Kennedy International Airport (JFK), Queens, NY 11430, USA",40.6413111,-73.77813909999999,United States of America,United Kingdom,Lockerbie (United Kingdom),En route (ENR),En route ,ENR,Fatalities: 243 / Occupants: 243,Fatalities: 16 / Occupants: 16,Fatalities: 259 / Occupants: 259,243,16,259,243,16,259,0,11,,243,Destroyed,Wednesday 21 December 1988,N739PA,Pan American World Airways,"Flight PA103 departed London-Heathrow runway 27R for New York at 18:25. The aircraft levelled off at FL310, 31 minutes later. At 19:03 Shanwick Oceanic Control transmitted an oceanic clearance. At that time an explosion occurred in the aircraft's forward cargo hold at position 4L. The explosive forces produced a large hole in the fuselage structure and disrupted the main cabin floor. Major cracks continued to propagate from the large hole while containers and items of cargo ejected through the hole, striking the empennage, left- and right tail plane. The forward fuselage and flight deck area separated when the aircraft was in a nose down and left roll attitude, peeling away to the right at Station 800. The nose section then knocked the no. 3 engine off its pylon. The remaining aircraft disintegrated while it was descending nearly vertically from 19000 feet to 9000 feet. A section of cabin floor and baggage hold (from approx. Station 1241-1920) fell onto housing at Rosebank Terrace, Lockerbie. The main wing structure struck the ground with a high yaw angle at Sherwood Crescent, Lockerbie causing a massive fire.The Semtex bomb which caused the explosion had probably been hidden in a radio cassette player and was transferred to PA103 from a Pan Am Boeing 727 flight, arriving from Frankfurt. After a three-year joint investigation by the Dumfries and Galloway Constabulary and the U.S. Federal Bureau of Investigation indictments for murder were issued on November 13, 1991, against Abdel Basset Ali al-Megrahi, a Libyan intelligence officer and the head of security for Libyan Arab Airlines (LAA), and Lamin Khalifah Fhimah, the LAA station manager in Luqa Airport, Malta. United Nations sanctions against Libya and protracted negotiations with the Libyan leader Colonel Muammar al-Gaddafi secured the handover of the accused on April 5, 1999.On January 31, 2001, Megrahi was convicted of murder by a panel of three Scottish judges, and sentenced to 27 years in prison. Fhimah was acquitted."
14473,14473,0,8,2/19/2003,2000,2003,6,1986,Ilyushin 76MD,Ilyushin,76MD,Military,"Zahedan Airport (ZAH/OIZH), Iran","Sistan and Baluchestan Province, Zahedan, Shohada Entezami Boulevard, Zahedan International Airport, Iran",29.4756726,60.90063019999999,Iran,"Kerman Airport (KER/OIKK), Iran","Kerman Province, Kerman, Jomhouri Blvd, Kerman International Airport (KER), Iran",30.25883959999999,56.9616453,Iran,Iran,35 km (21.9 mls) SE from Kerman (Iran),En route (ENR),En route ,ENR,Fatalities: 257 / Occupants: 257,Fatalities: 18 / Occupants: 18,Fatalities: 275 / Occupants: 275,257,18,275,257,18,275,0,0,,257,Destroyed,Wednesday 19 February 2003,15-2280,Iranian Revolutionary Guard Corps Air Force - IRGCAF,Crashed 330 feet below a peak in the Sirach Mountains. All aboard were members of the Revolutionary Guards.
11586,11586,0,7,7/3/1988,1980,1988,6,1982-03-16 (6 years 4 months),Airbus A300B2-203,Airbus,A300B2-203,International Scheduled Passenger,"Bandar Abbas Airport (BND/OIKB), Iran","Hormozgan Province, Bandar Abbas, چهار راه پگاه, Bandar Abbas International Air Port, Iran",27.2094978,56.36876720000001,Iran,"Dubai Airport (DXB/OMDB), United Arab Emirates",Dubai International Airport (DXB) - Dubai - United Arab Emirates,25.2531745,55.3656728,United Arab Emirates,Indian Ocean,"74 km (46.3 mls) SW off Bandar Abbas, Iran [Strait of Hormuz] (Indian Ocean)",En route (ENR),En route ,ENR,Fatalities: 274 / Occupants: 274,Fatalities: 16 / Occupants: 16,Fatalities: 290 / Occupants: 290,274,16,290,274,16,290,0,0,,274,Destroyed,Sunday 3 July 1988,EP-IBU,Iran Air,"Flight IR451 arrived at Bandar Abbas (BND) from Tehran (THR) at 08:40. The Airbus A.300 was to continue to Dubai (DXB) as flight IR655. Prior to departure the crew received an enroute clearance to Dubai via the flight planned route A59 and A59W at FL140. The flight took off from runway 21 at 10:17 hours and climbed straight ahead.Two minutes later, the crew reported leaving 3500 feet for FL140 on Airway A59, estimating MOBET at 06:53 UTC (10:23 Iran time). At 10:24:00 the aircraft passed MOBET out of FL120. At 10:24:43 two Airbus was hit by surface-to-air missiles. The tail and one wing broke off as a result of the explosions. Control was lost and the aircraft crashed into the sea. The missiles were fired by the US Navy cruiser USS Vincennes. It was operating in the area together with the frigates USS Elmer Montgommery and USS John H. Sides. They were to protect other ships in the area.At about the time the Airbus took off, the radar aboard the USS Vincennes picked up a brief IFF mode 2 response, which led to the mistaken identification of the Airbus as a hostile F-14 aircraft. The USS Vincennes issued 7 challenges on the Military Air Distress (MAD) frequency 243 MHz, addressed to 'Iranian aircraft', 'Iranian fighter' or 'Iranian F-14'. These messages were followed by three challenges on the IAD (International Air Defence) radio frequency. Due to increasing tension in the area - on May 17, 1987 an Iraqi Mirage had attacked USS Stark - all aircraft in the area had to monitor 121.5 Mhz: the International Air Defence - IAD radio frequency. There was no response. Meanwhile radar operators were monitoring the Aegis screens. They reported that the incoming plane was descending with an increasing speed. In fact, the Airbus was climbing. Considering itself and USS Montgomery under aggression, USS Vincennes took the ultimate decision to launch missiles against the perceived hostile target at 10:24:22.It remains uncertain whether the IR655 flight crew (only able to monitor the IAD, not the MAD frequencies) would have been able to rapidly identify their flight as the subject of the challenges made by the USS Vincennes."
